time,voltage,pressed
82.20151,1.891495601,1
82.2652947,1.891495601,1
82.3249045,1.891495601,1
82.385464,1.891495601,1
82.4472757,1.901270772,1
82.5087076,1.901270772,1
82.5708217,1.896383187,1
82.6320185,1.906158358,1
82.6928204,1.915933529,1
82.7547496,1.915933529,1
82.8171864,1.911045943,1
82.8786494,1.911045943,1
82.9405986,1.911045943,1
83.0028702,1.911045943,1
83.0640617,1.906158358,1
83.1254996,1.906158358,1
83.1874148,1.906158358,1
83.249363,1.891495601,1
83.3093566,1.88172043,1
83.3729191,1.871945259,1
83.449079,1.867057674,1
83.5100687,1.862170088,1
83.5702466,1.857282502,1
83.6326794,1.857282502,1
83.6930713,1.852394917,1
83.7553413,1.847507331,1
83.8170635,1.847507331,1
83.8799781,1.842619746,1
83.941372,1.847507331,1
84.0037841,1.842619746,1
84.0640107,1.83773216,1
84.1282861,1.83773216,1
84.1897533,1.83773216,1
84.252014,1.83773216,1
84.3126439,1.842619746,1
84.3758005,1.83773216,1
84.439187,1.847507331,1
84.5003529,1.847507331,1
84.561628,1.847507331,1
84.6238147,1.852394917,1
84.6870524,1.862170088,1
84.7481645,1.862170088,1
84.8108222,1.862170088,1
84.8724052,1.862170088,1
84.9348773,1.862170088,1
84.9979981,1.867057674,1
85.0598181,1.867057674,1
85.1218446,1.871945259,1
85.1820932,1.876832845,1
85.2465051,1.88172043,1
85.3071624,1.886608016,1
85.3705944,1.891495601,1
85.4310896,1.906158358,1
85.4947063,1.911045943,1
85.5558432,1.911045943,1
85.6182444,1.906158358,1
85.6811145,1.906158358,1
85.7423807,1.906158358,1
85.8051202,1.906158358,1
85.8652065,1.911045943,1
85.9289428,1.911045943,1
85.9892718,1.911045943,1
86.0508919,1.915933529,1
86.1107551,1.911045943,1
86.1732698,1.906158358,1
86.2334995,1.915933529,1
86.2961782,1.915933529,1
86.355418,1.915933529,1
86.4195912,1.915933529,1
86.4817474,1.906158358,1
86.543859,1.906158358,1
86.6034606,1.901270772,1
86.6642637,1.901270772,1
86.7253267,1.896383187,1
86.7875555,1.896383187,1
86.8484751,1.896383187,1
86.9102966,1.891495601,1
86.9727842,1.891495601,1
87.0343296,1.896383187,1
87.0959877,1.896383187,1
87.1595704,1.896383187,1
87.218882,1.891495601,1
87.2804302,1.891495601,1
87.3422327,1.886608016,1
87.4051463,1.88172043,1
87.4659496,1.88172043,1
87.525621,1.876832845,1
87.5885699,1.871945259,1
87.6497086,1.871945259,1
87.7113329,1.871945259,1
87.7705299,1.871945259,1
87.8348738,1.867057674,1
87.8964392,1.871945259,1
87.9588169,1.876832845,1
88.0191784,1.88172043,1
88.080584,1.886608016,1
88.1420197,1.886608016,1
88.2035471,1.891495601,1
88.2656509,1.896383187,1
88.3263419,1.896383187,1
88.3869733,1.896383187,1
88.4492172,1.901270772,1
88.5099459,1.901270772,1
88.5715531,1.896383187,1
88.6337577,1.891495601,1
88.6940212,1.891495601,1
88.7568771,1.896383187,1
88.8179825,1.896383187,1
88.8796409,1.891495601,1
88.9404898,1.896383187,1
89.0025305,1.896383187,1
89.0638256,1.901270772,1
89.1264903,1.896383187,1
89.187861,1.891495601,1
89.2495536,1.891495601,1
89.311524,1.886608016,1
89.373925,1.876832845,1
89.4353658,1.871945259,1
89.4967188,1.867057674,1
89.5595844,1.867057674,1
89.6207475,1.862170088,1
89.6807084,1.857282502,1
89.7426762,1.852394917,1
89.8044434,1.852394917,1
89.8645072,1.852394917,1
89.9257957,1.847507331,1
89.989255,1.847507331,1
90.0495287,1.847507331,1
90.1112582,1.852394917,1
90.1728334,1.852394917,1
90.2352526,1.852394917,1
90.2977034,1.847507331,1
90.3580222,1.852394917,1
90.4225276,1.852394917,1
90.4830518,1.852394917,1
90.5441595,1.857282502,1
90.6055736,1.862170088,1
90.6689807,1.871945259,1
90.7299779,1.871945259,1
90.7921273,1.871945259,1
90.8548607,1.871945259,1
90.9167251,1.88172043,1
90.9776278,1.88172043,1
91.0394718,1.88172043,1
91.1008274,1.88172043,1
91.1633427,1.88172043,1
91.2247313,1.876832845,1
91.2863046,1.876832845,1
91.3502524,1.871945259,1
91.4097836,1.871945259,1
91.4720492,1.876832845,1
91.5320043,1.876832845,1
91.5935569,1.871945259,1
91.6548993,1.871945259,1
91.7172356,1.876832845,1
91.7779235,1.876832845,1
91.8407621,1.876832845,1
91.9012603,1.876832845,1
91.9638415,1.871945259,1
92.0243935,1.871945259,1
92.0879244,1.867057674,1
92.1508037,1.867057674,1
92.2121168,1.862170088,1
92.2763918,1.862170088,1
92.3358849,1.862170088,1
92.3959398,1.862170088,1
92.4574272,1.852394917,1
92.5190562,1.852394917,1
92.5809306,1.852394917,1
92.6575696,1.847507331,1
92.7173308,1.847507331,1
92.7786177,1.842619746,1
92.8389537,1.842619746,1
92.9011633,1.847507331,1
92.9621957,1.847507331,1
93.0246541,1.852394917,1
93.0866445,1.852394917,1
93.148445,1.857282502,1
93.2099751,1.862170088,1
93.2722192,1.867057674,1
93.3341,1.867057674,1
93.3948911,1.867057674,1
93.455502,1.876832845,1
93.5187077,1.876832845,1
93.5802735,1.886608016,1
93.6420258,1.886608016,1
93.7043194,1.896383187,1
93.7649925,1.901270772,1
93.8263169,1.896383187,1
93.8873953,1.901270772,1
93.9486737,1.906158358,1
94.0090954,1.911045943,1
94.0726985,1.906158358,1
94.1320722,1.901270772,1
94.1940122,1.901270772,1
94.256537,1.901270772,1
94.3184448,1.896383187,1
94.3788987,1.891495601,1
94.4421688,1.88172043,1
94.503841,1.88172043,1
94.5654532,1.871945259,1
94.6272242,1.867057674,1
94.6879686,1.867057674,1
94.7508238,1.857282502,1
94.8117257,1.857282502,1
94.8736458,1.857282502,1
94.9345121,1.852394917,1
94.9978417,1.852394917,1
95.0577148,1.852394917,1
95.1203237,1.852394917,1
95.1820577,1.852394917,1
95.2444479,1.852394917,1
95.3052953,1.852394917,1
95.3672756,1.857282502,1
95.4279914,1.857282502,1
95.4898396,1.857282502,1
95.5504046,1.867057674,1
95.6123241,1.876832845,1
95.6741208,1.871945259,1
95.7349683,1.871945259,1
95.8115414,1.876832845,1
95.8729573,1.876832845,1
95.9340795,1.876832845,1
95.9953839,1.876832845,1
96.0570408,1.876832845,1
96.1187849,1.88172043,1
96.1799338,1.88172043,1
96.2414122,1.886608016,1
96.3024215,1.876832845,1
96.3648147,1.891495601,1
96.4275391,1.891495601,1
96.4875625,1.891495601,1
96.5512277,1.886608016,1
96.6131605,1.886608016,1
96.6740606,1.886608016,1
96.7355402,1.88172043,1
96.797092,1.876832845,1
96.8589867,1.876832845,1
96.919386,1.876832845,1
96.9822087,1.876832845,1
97.0437372,1.876832845,1
97.1063068,1.871945259,1
97.1669333,1.876832845,1
97.2294873,1.876832845,1
97.2911676,1.867057674,1
97.3525741,1.862170088,1
97.4139203,1.857282502,1
97.4768105,1.852394917,1
97.5381504,1.852394917,1
97.5992228,1.847507331,1
97.6602909,1.847507331,1
97.7218021,1.852394917,1
97.7847826,1.852394917,1
97.8447381,1.862170088,1
97.9063532,1.862170088,1
97.966546,1.862170088,1
98.0266816,1.867057674,1
98.0878089,1.876832845,1
98.1498254,1.876832845,1
98.211621,1.88172043,1
98.2761857,1.886608016,1
98.3366495,1.896383187,1
98.3971217,1.901270772,1
98.4587603,1.901270772,1
98.5210339,1.901270772,1
98.5819485,1.906158358,1
98.6450784,1.906158358,1
98.7071726,1.915933529,1
98.7671129,1.906158358,1
98.8289196,1.911045943,1
98.8901455,1.911045943,1
98.9504944,1.911045943,1
99.0128448,1.911045943,1
99.0732152,1.915933529,1
99.1350216,1.911045943,1
99.196517,1.906158358,1
99.2580061,1.896383187,1
99.3186801,1.886608016,1
99.379088,1.88172043,1
99.4412848,1.871945259,1
99.5038902,1.867057674,1
99.5646198,1.867057674,1
99.6270257,1.862170088,1
99.6905514,1.857282502,1
99.7510599,1.852394917,1
99.8127641,1.852394917,1
99.8734633,1.847507331,1
99.9365581,1.847507331,1
99.9976797,1.847507331,1
100.0607053,1.847507331,1
100.1229468,1.852394917,1
100.1852138,1.857282502,1
100.2455192,1.857282502,1
100.3084488,1.857282502,1
100.3697209,1.857282502,1
100.4317347,1.857282502,1
100.4927934,1.852394917,1
100.554116,1.852394917,1
100.6152322,1.857282502,1
100.6750742,1.862170088,1
100.7380542,1.867057674,1
100.7995678,1.862170088,1
100.8613294,1.871945259,1
100.9221749,1.871945259,1
100.9869133,1.871945259,1
101.046189,1.876832845,1
101.1075585,1.876832845,1
101.1671616,1.876832845,1
101.22952,1.876832845,1
101.2911762,1.876832845,1
101.3518981,1.88172043,1
101.4122572,1.886608016,1
101.473872,1.896383187,1
101.5348427,1.891495601,1
101.5968451,1.901270772,1
101.6573635,1.911045943,1
101.7197653,1.915933529,1
101.7796559,1.911045943,1
101.8418753,1.911045943,1
101.9024252,1.911045943,1
101.9627608,1.911045943,1
102.0252202,1.911045943,1
102.0870765,1.906158358,1
102.1471472,1.930596285,1
102.2100913,1.935483871,1
102.2707201,1.935483871,1
102.333125,1.930596285,1
102.3936572,1.9257087,1
102.4560163,1.9257087,1
102.5171653,1.920821114,1
102.5797789,1.920821114,1
102.6402005,1.915933529,1
102.7021438,1.911045943,1
102.7633751,1.911045943,1
102.8257585,1.901270772,1
102.8869665,1.896383187,1
102.9496954,1.891495601,1
103.0120734,1.891495601,1
103.0733917,1.891495601,1
103.1359289,1.88172043,1
103.1965997,1.876832845,1
103.2601034,1.886608016,1
103.3199848,1.886608016,1
103.3834166,1.891495601,1
103.4439021,1.891495601,1
103.5065332,1.896383187,1
103.5671965,1.901270772,1
103.6303886,1.901270772,1
103.6904886,1.901270772,1
103.7524502,1.901270772,1
103.8136169,1.906158358,1
103.8770633,1.906158358,1
103.9372591,1.901270772,1
103.9984911,1.906158358,1
104.0615395,1.911045943,1
104.1225195,1.906158358,1
104.1859211,1.906158358,1
104.2455196,1.906158358,1
104.3071775,1.911045943,1
104.3671352,1.915933529,1
104.4309942,1.911045943,1
104.4913298,1.911045943,1
104.5530405,1.911045943,1
104.61506,1.906158358,1
104.6770146,1.901270772,1
104.7369593,1.901270772,1
104.7997228,1.901270772,1
104.8604183,1.896383187,1
104.9214876,1.891495601,1
104.9812853,1.886608016,1
105.0435248,1.88172043,1
105.1031161,1.88172043,1
105.1665723,1.876832845,1
105.226539,1.871945259,1
105.2918408,1.871945259,1
105.3524373,1.867057674,1
105.4127426,1.862170088,1
105.4760573,1.857282502,1
105.5365775,1.857282502,1
105.5979674,1.847507331,1
105.6580872,1.847507331,1
105.7194856,1.847507331,1
105.7822706,1.847507331,1
105.8445464,1.847507331,1
105.9032259,1.852394917,1
105.9657291,1.852394917,1
106.0268546,1.857282502,1
106.0883997,1.862170088,1
106.1484536,1.867057674,1
106.2111191,1.871945259,1
106.2748328,1.876832845,1
106.3347069,1.88172043,1
106.3949614,1.88172043,1
106.4572097,1.876832845,1
106.5185248,1.88172043,1
106.5799795,1.891495601,1
106.6416326,1.901270772,1
106.7043664,1.901270772,1
106.7655369,1.901270772,1
106.8262809,1.911045943,1
106.888496,1.920821114,1
106.9500428,1.915933529,1
107.0116764,1.915933529,1
107.0729609,1.915933529,1
107.1358156,1.911045943,1
107.1975067,1.906158358,1
107.2603512,1.906158358,1
107.3203347,1.901270772,1
107.3837187,1.906158358,1
107.4433711,1.911045943,1
107.5054435,1.901270772,1
107.5672209,1.901270772,1
107.6297622,1.911045943,1
107.6899574,1.906158358,1
107.7515113,1.906158358,1
107.8120947,1.901270772,1
107.8763386,1.901270772,1
107.9384605,1.901270772,1
107.9997692,1.891495601,1
108.061154,1.891495601,1
108.1222407,1.886608016,1
108.1840224,1.886608016,1
108.2440888,1.88172043,1
108.3066146,1.876832845,1
108.3675549,1.871945259,1
108.4276998,1.871945259,1
108.4894668,1.867057674,1
108.5516834,1.867057674,1
108.613436,1.871945259,1
108.6754567,1.871945259,1
108.7355434,1.876832845,1
108.798076,1.88172043,1
108.8591947,1.88172043,1
108.9198073,1.88172043,1
108.9800411,1.891495601,1
109.0443489,1.891495601,1
109.1056703,1.886608016,1
109.1688222,1.886608016,1
109.2294377,1.896383187,1
109.293169,1.906158358,1
109.354954,1.906158358,1
109.4163757,1.901270772,1
109.4777914,1.906158358,1
109.539566,1.915933529,1
109.6013821,1.915933529,1
109.6623314,1.911045943,1
109.7246278,1.915933529,1
109.7873116,1.920821114,1
109.8482256,1.911045943,1
109.908063,1.911045943,1
109.9723913,1.911045943,1
110.0330661,1.915933529,1
110.0961551,1.906158358,1
110.1579717,1.901270772,1
110.2188046,1.906158358,1
110.2822701,1.901270772,1
110.3427308,1.891495601,1
110.4031476,1.886608016,1
110.4646682,1.88172043,1
110.5258758,1.88172043,1
110.5867048,1.876832845,1
110.6477324,1.871945259,1
110.7102608,1.867057674,1
110.7703426,1.862170088,1
110.8320835,1.862170088,1
110.8941972,1.857282502,1
110.9562203,1.852394917,1
111.0172387,1.852394917,1
111.0777195,1.852394917,1
111.1395362,1.852394917,1
111.2006549,1.857282502,1
111.2627717,1.862170088,1
111.3228171,1.862170088,1
111.3838085,1.862170088,1
111.4460208,1.857282502,1
111.5064749,1.862170088,1
111.5662501,1.862170088,1
111.6287757,1.857282502,1
111.6903999,1.857282502,1
111.7518269,1.867057674,1
111.8127179,1.871945259,1
111.8739785,1.867057674,1
111.9373756,1.876832845,1
111.9986208,1.886608016,1
112.0592329,1.88172043,1
112.1206439,1.886608016,1
112.1819118,1.886608016,1
112.2431148,1.886608016,1
112.3038153,1.886608016,1
112.3673312,1.886608016,1
112.4270932,1.891495601,1
112.4889139,1.896383187,1
112.5481546,1.896383187,1
112.6098247,1.896383187,1
112.6720919,1.901270772,1
112.7325346,1.915933529,1
112.7934669,1.911045943,1
112.8554837,1.911045943,1
112.9178723,1.906158358,1
112.9788706,1.901270772,1
113.0404549,1.901270772,1
113.1028834,1.896383187,1
113.1645366,1.891495601,1
113.2256429,1.891495601,1
113.2878587,1.896383187,1
113.3518732,1.891495601,1
113.4130151,1.886608016,1
113.4728797,1.896383187,1
113.5354369,1.896383187,1
113.5964745,1.896383187,1
113.6584716,1.891495601,1
113.718529,1.886608016,1
113.7808271,1.886608016,1
113.8429362,1.88172043,1
113.9056681,1.876832845,1
113.9663998,1.871945259,1
114.0274878,1.867057674,1
114.0886929,1.867057674,1
114.1507867,1.867057674,1
114.2118083,1.862170088,1
114.274004,1.862170088,1
114.3356824,1.867057674,1
114.3972426,1.871945259,1
114.4590916,1.876832845,1
114.5202122,1.88172043,1
114.583089,1.891495601,1
114.642226,1.901270772,1
114.7063601,1.906158358,1
114.7678935,1.911045943,1
114.827965,1.915933529,1
114.8898002,1.920821114,1
114.9507849,1.920821114,1
115.0125765,1.915933529,1
115.0736436,1.9257087,1
115.1334768,1.930596285,1
115.1953886,1.930596285,1
115.2560956,1.9257087,1
115.3178858,1.930596285,1
115.3794678,1.9257087,1
115.4424801,1.930596285,1
115.5027018,1.9257087,1
115.5646628,1.920821114,1
115.6258167,1.920821114,1
115.6882528,1.915933529,1
115.7475724,1.906158358,1
115.8091637,1.901270772,1
115.8702338,1.891495601,1
115.9323523,1.88172043,1
115.9926297,1.876832845,1
116.0527616,1.876832845,1
116.1130886,1.871945259,1
116.1753952,1.867057674,1
116.2371861,1.867057674,1
116.2972349,1.862170088,1
116.3599219,1.862170088,1
116.4193997,1.857282502,1
116.4816726,1.857282502,1
116.5423845,1.852394917,1
116.6038381,1.852394917,1
116.664213,1.852394917,1
116.7259193,1.847507331,1
116.7865898,1.847507331,1
116.8478099,1.847507331,1
116.9111037,1.852394917,1
116.9735223,1.852394917,1
117.0337638,1.852394917,1
117.0958181,1.862170088,1
117.1588987,1.862170088,1
117.2197877,1.857282502,1
117.2813869,1.862170088,1
117.3428455,1.857282502,1
117.40414,1.862170088,1
117.4657168,1.857282502,1
117.5261665,1.852394917,1
117.5891552,1.847507331,1
117.6495756,1.847507331,1
117.7107906,1.842619746,1
117.7738029,1.83773216,1
117.8362657,1.83773216,1
117.8965634,1.832844575,1
117.9573993,1.832844575,1
118.0203282,1.832844575,1
118.0830031,1.832844575,1
118.1438907,1.827956989,1
118.2037996,1.827956989,1
118.2675502,1.827956989,1
118.3287034,1.827956989,1
118.3892178,1.827956989,1
118.4491349,1.832844575,1
118.5126663,1.852394917,1
118.573474,1.88172043,1
118.6353239,1.88172043,1
118.6974294,1.886608016,1
118.7577458,1.891495601,1
118.8184826,1.896383187,1
118.8802494,1.896383187,1
118.9429336,1.896383187,1
119.0179905,1.901270772,1
119.0791974,1.906158358,1
119.1401241,1.906158358,1
119.2034945,1.911045943,1
119.265422,1.915933529,1
119.3257342,1.915933529,1
119.3861319,1.915933529,1
119.447938,1.915933529,1
119.5094819,1.911045943,1
119.5708079,1.911045943,1
119.6314411,1.911045943,1
119.694287,1.906158358,1
119.7571149,1.911045943,1
119.8183907,1.906158358,1
119.8795089,1.906158358,1
119.9415153,1.906158358,1
120.0046336,1.911045943,1
120.0661622,1.911045943,1
120.1276426,1.911045943,1
120.1902979,1.906158358,1
120.2500779,1.906158358,1
120.3126859,1.901270772,1
120.3740661,1.896383187,1
120.4352004,1.891495601,1
120.4953932,1.891495601,1
120.5570658,1.886608016,1
120.6194964,1.88172043,1
120.6815448,1.876832845,1
120.7424833,1.871945259,1
120.8018455,1.871945259,1
120.8649714,1.876832845,1
120.9267773,1.876832845,1
120.9888996,1.88172043,1
121.0515224,1.88172043,1
121.113482,1.886608016,1
121.175119,1.886608016,1
121.2376863,1.886608016,1
121.3128092,1.891495601,1
121.3745329,1.896383187,1
121.4342536,1.896383187,1
121.4963488,1.891495601,1
121.558666,1.891495601,1
121.6199841,1.901270772,1
121.6819094,1.901270772,1
121.7438724,1.896383187,1
121.8063028,1.901270772,1
121.8672299,1.911045943,1
121.9295209,1.911045943,1
121.9906263,1.915933529,1
122.0536621,1.911045943,1
122.115,1.915933529,1
122.1763249,1.911045943,1
122.2386741,1.906158358,1
122.3007676,1.915933529,1
122.362732,1.911045943,1
122.4252821,1.906158358,1
122.4862771,1.901270772,1
122.548442,1.896383187,1
122.6101324,1.896383187,1
122.6714347,1.886608016,1
122.7358774,1.88172043,1
122.7967433,1.88172043,1
122.8578824,1.876832845,1
122.9186362,1.871945259,1
122.9809809,1.867057674,1
123.0427215,1.862170088,1
123.104627,1.862170088,1
123.1670691,1.857282502,1
123.2289272,1.852394917,1
123.2912027,1.852394917,1
123.3526103,1.852394917,1
123.413952,1.852394917,1
123.4767239,1.852394917,1
123.5371198,1.852394917,1
123.5983189,1.862170088,1
123.6606829,1.862170088,1
123.722532,1.857282502,1
123.782651,1.862170088,1
123.8441362,1.867057674,1
123.906513,1.876832845,1
123.9685478,1.876832845,1
124.0309436,1.876832845,1
124.0922963,1.886608016,1
124.1539502,1.891495601,1
124.2156987,1.896383187,1
124.2784163,1.896383187,1
124.3381556,1.911045943,1
124.4000367,1.911045943,1
124.4618137,1.911045943,1
124.5236625,1.915933529,1
124.584989,1.911045943,1
124.6484109,1.901270772,1
124.7096619,1.901270772,1
124.7705005,1.901270772,1
124.8325197,1.901270772,1
124.895162,1.906158358,1
124.9581818,1.901270772,1
125.018557,1.896383187,1
125.0814457,1.901270772,1
125.1425137,1.906158358,1
125.2053338,1.901270772,1
125.2671643,1.896383187,1
125.3286025,1.896383187,1
125.3894308,1.891495601,1
125.4518934,1.886608016,1
125.5132054,1.886608016,1
125.5752713,1.88172043,1
125.6372266,1.88172043,1
125.6989928,1.876832845,1
125.7610159,1.876832845,1
125.8236344,1.876832845,1
125.8854425,1.886608016,1
125.9469412,1.88172043,1
126.0105145,1.876832845,1
126.0705192,1.876832845,1
126.1472795,1.876832845,1
126.208187,1.871945259,1
126.271626,1.871945259,1
126.3322174,1.867057674,1
126.3958741,1.867057674,1
126.4573335,1.867057674,1
126.5183648,1.867057674,1
126.5811378,1.862170088,1
126.6436599,1.867057674,1
126.7068392,1.862170088,1
126.7675804,1.857282502,1
126.831166,1.862170088,1
126.8907937,1.857282502,1
126.9528216,1.857282502,1
127.0128612,1.857282502,1
127.0747159,1.862170088,1
127.1346608,1.857282502,1
127.1971712,1.867057674,1
127.2597422,1.867057674,1
127.321178,1.876832845,1
127.3837622,1.871945259,1
127.4464013,1.876832845,1
127.5078923,1.891495601,1
127.5694696,1.891495601,1
127.6312734,1.896383187,1
127.6927202,1.896383187,1
127.7543154,1.906158358,1
127.8144059,1.906158358,1
127.8760362,1.911045943,1
127.9377206,1.911045943,1
127.9996952,1.915933529,1
128.061686,1.911045943,1
128.1227518,1.906158358,1
128.1843989,1.906158358,1
128.2472939,1.915933529,1
128.306692,1.911045943,1
128.3680989,1.906158358,1
128.4294188,1.901270772,1
128.4926281,1.901270772,1
128.5532941,1.891495601,1
128.6144943,1.886608016,1
128.6763873,1.88172043,1
128.7383105,1.876832845,1
128.7988715,1.871945259,1
128.8599891,1.867057674,1
128.9210201,1.862170088,1
128.9833511,1.862170088,1
129.0430614,1.857282502,1
129.1051663,1.852394917,1
129.1666241,1.847507331,1
129.2297888,1.847507331,1
129.2906784,1.847507331,1
129.3510879,1.847507331,1
129.4133654,1.842619746,1
129.4747821,1.847507331,1
129.5370162,1.847507331,1
129.5980129,1.852394917,1
129.6605659,1.847507331,1
129.7227583,1.847507331,1
129.785466,1.852394917,1
129.8473044,1.862170088,1
129.9086619,1.862170088,1
129.9714572,1.862170088,1
130.0330298,1.867057674,1
130.0950995,1.876832845,1
130.1577341,1.88172043,1
130.2184708,1.88172043,1
130.2814251,1.896383187,1
130.3425376,1.901270772,1
130.4030984,1.896383187,1
130.4656297,1.896383187,1
130.5277801,1.896383187,1
130.5894488,1.891495601,1
130.6523806,1.891495601,1
130.7138772,1.886608016,1
130.7748855,1.886608016,1
130.8374731,1.88172043,1
130.897258,1.886608016,1
130.9597312,1.88172043,1
131.0218148,1.88172043,1
131.0820162,1.891495601,1
131.1453376,1.891495601,1
131.2049263,1.886608016,1
131.2675016,1.886608016,1
131.3304606,1.88172043,1
131.3906508,1.88172043,1
131.4534944,1.876832845,1
131.5135598,1.871945259,1
131.5772067,1.867057674,1
131.6392893,1.862170088,1
131.6989968,1.862170088,1
131.7603677,1.857282502,1
131.8222808,1.847507331,1
131.8834111,1.847507331,1
131.9443172,1.852394917,1
132.006503,1.852394917,1
132.0680799,1.857282502,1
132.1309904,1.862170088,1
132.1933953,1.871945259,1
132.2559073,1.876832845,1
132.3177911,1.876832845,1
132.378087,1.876832845,1
132.4403552,1.886608016,1
132.5042516,1.891495601,1
132.5665107,1.891495601,1
132.6288582,1.886608016,1
132.6894133,1.896383187,1
132.7499243,1.906158358,1
132.8128081,1.906158358,1
132.8745747,1.911045943,1
132.9363879,1.911045943,1
132.9977329,1.920821114,1
133.0593709,1.915933529,1
133.1204495,1.915933529,1
133.1804957,1.911045943,1
133.2446864,1.911045943,1
133.3063987,1.911045943,1
133.3665769,1.901270772,1
133.4289851,1.906158358,1
133.4910762,1.906158358,1
133.5509058,1.906158358,1
133.6119346,1.901270772,1
133.6751875,1.896383187,1
133.7379909,1.891495601,1
133.7998353,1.88172043,1
133.8620034,1.871945259,1
133.9230043,1.871945259,1
133.9846868,1.867057674,1
134.0466752,1.862170088,1
134.107244,1.857282502,1
134.1703419,1.852394917,1
134.2316991,1.852394917,1
134.2921645,1.847507331,1
134.3527139,1.842619746,1
134.4142139,1.842619746,1
134.4763742,1.83773216,1
134.5369807,1.842619746,1
134.599515,1.842619746,1
134.6608119,1.842619746,1
134.7224023,1.842619746,1
134.7846578,1.852394917,1
134.8462327,1.852394917,1
134.9077149,1.852394917,1
134.9704395,1.852394917,1
135.0314515,1.852394917,1
135.0937036,1.852394917,1
135.1561337,1.857282502,1
135.2179628,1.857282502,1
135.2798775,1.862170088,1
135.3415913,1.867057674,1
135.4041047,1.871945259,1
135.4660791,1.867057674,1
135.5272867,1.88172043,1
135.5910028,1.886608016,1
135.6524829,1.891495601,1
135.7134256,1.891495601,1
135.7763705,1.896383187,1
135.8382963,1.896383187,1
135.9141426,1.901270772,1
135.9763405,1.901270772,1
136.0555334,1.901270772,1
136.1310396,1.911045943,1
136.1930686,1.915933529,1
136.2550054,1.911045943,1
136.3164926,1.920821114,1
136.3777038,1.930596285,1
136.4387552,1.930596285,1
136.5001974,1.930596285,1
136.5618185,1.9257087,1
136.6224963,1.920821114,1
136.6832385,1.920821114,1
136.7466318,1.915933529,1
136.8220095,1.911045943,1
136.8818009,1.911045943,1
136.94543,1.911045943,1
137.0218252,1.906158358,1
137.0823502,1.911045943,1
137.1424925,1.920821114,1
137.2035307,1.915933529,1
137.26734,1.911045943,1
137.3432382,1.911045943,1
137.419384,1.906158358,1
137.4971486,1.901270772,1
137.5751077,1.896383187,1
137.6370126,1.891495601,1
137.6985104,1.891495601,1
137.760815,1.891495601,1
137.8376308,1.886608016,1
137.9150242,1.88172043,1
137.979311,1.876832845,1
138.0536673,1.876832845,1
138.116165,1.876832845,1
138.1930706,1.876832845,1
138.2685115,1.88172043,1
138.3445964,1.876832845,1
138.4070085,1.88172043,1
138.4836163,1.88172043,1
138.543932,1.891495601,1
138.6088988,1.896383187,1
138.6712262,1.896383187,1
138.7627817,1.896383187,1
138.8536124,1.906158358,1
138.9325551,1.901270772,1
139.0076785,1.906158358,1
139.0841759,1.911045943,1
139.1447814,1.915933529,1
139.2058891,1.915933529,1
139.2676482,1.915933529,1
139.326713,1.920821114,1
139.3887919,1.9257087,1
139.4509119,1.915933529,1
139.5119814,1.911045943,1
139.5745695,1.915933529,1
139.6372643,1.915933529,1
139.7128759,1.911045943,1
139.774958,1.911045943,1
139.8495727,1.906158358,1
139.9127663,1.901270772,1
139.9879748,1.886608016,1
140.0675397,1.88172043,1
140.1437134,1.876832845,1
140.2045136,1.876832845,1
140.2832447,1.867057674,1
140.3416033,1.867057674,1
140.4188295,1.862170088,1
140.4952615,1.857282502,1
140.5585109,1.852394917,1
140.6188807,1.852394917,1
140.680429,1.852394917,1
140.7565294,1.847507331,1
140.821228,1.847507331,1
140.8824139,1.847507331,1
140.9588661,1.862170088,1
141.0223289,1.857282502,1
141.083253,1.857282502,1
141.1592059,1.862170088,1
141.2362989,1.867057674,1
141.299123,1.867057674,1
141.3748046,1.871945259,1
141.4523549,1.88172043,1
141.5150597,1.88172043,1
141.5760202,1.88172043,1
141.6362124,1.886608016,1
141.6981211,1.896383187,1
141.7586202,1.901270772,1
141.8369883,1.901270772,1
141.8993314,1.906158358,1
141.9615364,1.906158358,1
142.0245159,1.906158358,1
142.0849619,1.901270772,1
142.1468284,1.906158358,1
142.2092364,1.906158358,1
142.2753155,1.906158358,1
142.3482473,1.906158358,1
142.4103915,1.906158358,1
142.4884276,1.915933529,1
142.5637573,1.911045943,1
142.6420584,1.906158358,1
142.703466,1.906158358,1
142.7651002,1.906158358,1
142.8243202,1.901270772,1
142.8881187,1.901270772,1
142.9642374,1.896383187,1
143.0400503,1.901270772,1
143.1029142,1.901270772,1
143.1801091,1.891495601,1
143.242859,1.901270772,1
143.304018,1.906158358,1
143.3676517,1.901270772,1
143.4442459,1.896383187,1
143.5211519,1.886608016,1
143.5988167,1.88172043,1
143.6608488,1.876832845,1
143.7360004,1.871945259,1
143.7987673,1.867057674,1
143.8746489,1.871945259,1
143.9357198,1.876832845,1
144.0118911,1.876832845,1
144.0758013,1.876832845,1
144.1377251,1.886608016,1
144.1983766,1.896383187,1
144.2608142,1.891495601,1
144.3229723,1.896383187,1
144.3853926,1.901270772,1
144.4468913,1.901270772,1
144.5099767,1.906158358,1
144.5729284,1.906158358,1
144.6329894,1.906158358,1
144.6936815,1.915933529,1
144.7550386,1.911045943,1
144.8182188,1.906158358,1
144.8787785,1.920821114,1
144.9402139,1.915933529,1
145.0030153,1.915933529,1
